chunking_strategy,retrieval_method,k,trial,query_id,query_type,recall_at_k,mrr,ndcg_at_k,hit_at_k,faithfulness,answer_correctness,context_precision,table_integrity,citation_validity,query_latency_ms,query_cost_usd
fixed_size,dense,10,2,q_0087,cross_reference,1.0,1.0,0.8315546295836225,1.0,0.0,0.0,0.0,0.0,0.0,9.362900000269292,0.0
fixed_size,dense,20,2,q_0087,cross_reference,1.0,1.0,0.8315546295836225,1.0,0.0,0.0,0.0,0.0,0.0,9.362900000269292,0.0
fixed_size,dense,1,2,q_0088,cross_reference,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.32610000038403,0.0
fixed_size,dense,3,2,q_0088,cross_reference,1.0,0.5,0.6309297535714575,1.0,0.0,0.0,0.0,0.0,0.0,10.32610000038403,0.0
fixed_size,dense,5,2,q_0088,cross_reference,1.0,0.5,0.6309297535714575,1.0,0.0,0.0,0.0,0.0,0.0,10.32610000038403,0.0
fixed_size,dense,10,2,q_0088,cross_reference,1.0,0.5,0.6309297535714575,1.0,0.0,0.0,0.0,0.0,0.0,10.32610000038403,0.0
fixed_size,dense,20,2,q_0088,cross_reference,1.0,0.5,0.6309297535714575,1.0,0.0,0.0,0.0,0.0,0.0,10.32610000038403,0.0
fixed_size,dense,1,2,q_0089,cross_reference,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.211499999262742,0.0
fixed_size,dense,3,2,q_0089,cross_reference,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.211499999262742,0.0
fixed_size,dense,5,2,q_0089,cross_reference,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.211499999262742,0.0
fixed_size,dense,10,2,q_0089,cross_reference,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.211499999262742,0.0
fixed_size,dense,20,2,q_0089,cross_reference,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.211499999262742,0.0
fixed_size,dense,1,2,q_0090,cross_reference,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.230699999941862,0.0
fixed_size,dense,3,2,q_0090,cross_reference,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.230699999941862,0.0
fixed_size,dense,5,2,q_0090,cross_reference,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.230699999941862,0.0
fixed_size,dense,10,2,q_0090,cross_reference,1.0,0.1111111111111111,0.3010299956639812,1.0,0.0,0.0,0.0,0.0,0.0,11.230699999941862,0.0
fixed_size,dense,20,2,q_0090,cross_reference,1.0,0.1111111111111111,0.3010299956639812,1.0,0.0,0.0,0.0,0.0,0.0,11.230699999941862,0.0
fixed_size,dense,1,2,q_0092,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.28770000084478,0.0
fixed_size,dense,3,2,q_0092,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.28770000084478,0.0
fixed_size,dense,5,2,q_0092,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.28770000084478,0.0
fixed_size,dense,10,2,q_0092,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.28770000084478,0.0
fixed_size,dense,20,2,q_0092,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.28770000084478,0.0
fixed_size,dense,1,2,q_0093,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.643900000402937,0.0
fixed_size,dense,3,2,q_0093,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.643900000402937,0.0
fixed_size,dense,5,2,q_0093,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.643900000402937,0.0
fixed_size,dense,10,2,q_0093,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.643900000402937,0.0
fixed_size,dense,20,2,q_0093,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.643900000402937,0.0
fixed_size,dense,1,2,q_0094,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.95480000023963,0.0
fixed_size,dense,3,2,q_0094,monster,1.0,1.0,0.9197207891481876,1.0,0.0,0.0,0.0,0.0,0.0,11.95480000023963,0.0
fixed_size,dense,5,2,q_0094,monster,1.0,1.0,0.9197207891481876,1.0,0.0,0.0,0.0,0.0,0.0,11.95480000023963,0.0
fixed_size,dense,10,2,q_0094,monster,1.0,1.0,0.9197207891481876,1.0,0.0,0.0,0.0,0.0,0.0,11.95480000023963,0.0
fixed_size,dense,20,2,q_0094,monster,1.0,1.0,0.9197207891481876,1.0,0.0,0.0,0.0,0.0,0.0,11.95480000023963,0.0
fixed_size,dense,1,2,q_0095,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15.493900000365102,0.0
fixed_size,dense,3,2,q_0095,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15.493900000365102,0.0
fixed_size,dense,5,2,q_0095,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15.493900000365102,0.0
fixed_size,dense,10,2,q_0095,monster,1.0,1.0,0.9950883841893561,1.0,0.0,0.0,0.0,0.0,0.0,15.493900000365102,0.0
fixed_size,dense,20,2,q_0095,monster,1.0,1.0,0.9598564695483475,1.0,0.0,0.0,0.0,0.0,0.0,15.493900000365102,0.0
fixed_size,dense,1,2,q_0096,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.520099999164813,0.0
fixed_size,dense,3,2,q_0096,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.520099999164813,0.0
fixed_size,dense,5,2,q_0096,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.520099999164813,0.0
fixed_size,dense,10,2,q_0096,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.520099999164813,0.0
fixed_size,dense,20,2,q_0096,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.520099999164813,0.0
fixed_size,dense,1,2,q_0097,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.000199998714379,0.0
fixed_size,dense,3,2,q_0097,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.000199998714379,0.0
fixed_size,dense,5,2,q_0097,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.000199998714379,0.0
fixed_size,dense,10,2,q_0097,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.000199998714379,0.0
fixed_size,dense,20,2,q_0097,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.000199998714379,0.0
fixed_size,dense,1,2,q_0098,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.1176999998861,0.0
fixed_size,dense,3,2,q_0098,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.1176999998861,0.0
fixed_size,dense,5,2,q_0098,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.1176999998861,0.0
fixed_size,dense,10,2,q_0098,monster,1.0,1.0,0.8315546295836225,1.0,0.0,0.0,0.0,0.0,0.0,11.1176999998861,0.0
fixed_size,dense,20,2,q_0098,monster,1.0,1.0,0.8315546295836225,1.0,0.0,0.0,0.0,0.0,0.0,11.1176999998861,0.0
fixed_size,dense,1,2,q_0099,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.50220000090485,0.0
fixed_size,dense,3,2,q_0099,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.50220000090485,0.0
fixed_size,dense,5,2,q_0099,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.50220000090485,0.0
fixed_size,dense,10,2,q_0099,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.50220000090485,0.0
fixed_size,dense,20,2,q_0099,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.50220000090485,0.0
fixed_size,dense,1,2,q_0100,monster,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.583100000279956,0.0
fixed_size,dense,3,2,q_0100,monster,1.0,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,0.0,0.0,11.583100000279956,0.0
fixed_size,dense,5,2,q_0100,monster,1.0,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,0.0,0.0,11.583100000279956,0.0
fixed_size,dense,10,2,q_0100,monster,1.0,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,0.0,0.0,11.583100000279956,0.0
fixed_size,dense,20,2,q_0100,monster,1.0,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,0.0,0.0,11.583100000279956,0.0
fixed_size,dense,1,2,q_0101,monster,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.56170000124257,0.0
fixed_size,dense,3,2,q_0101,monster,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.56170000124257,0.0
fixed_size,dense,5,2,q_0101,monster,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.56170000124257,0.0
fixed_size,dense,10,2,q_0101,monster,1.0,0.14285714285714285,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,12.56170000124257,0.0
fixed_size,dense,20,2,q_0101,monster,1.0,0.14285714285714285,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,12.56170000124257,0.0
fixed_size,dense,1,2,q_0106,numeric,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.294500000076368,0.0
fixed_size,dense,3,2,q_0106,numeric,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.294500000076368,0.0
fixed_size,dense,5,2,q_0106,numeric,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.294500000076368,0.0
fixed_size,dense,10,2,q_0106,numeric,1.0,1.0,0.8315546295836225,1.0,0.0,0.0,0.0,0.0,0.0,11.294500000076368,0.0
fixed_size,dense,20,2,q_0106,numeric,1.0,1.0,0.75655483678701,1.0,0.0,0.0,0.0,0.0,0.0,11.294500000076368,0.0
fixed_size,dense,1,2,q_0107,numeric,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.119400000097812,0.0
fixed_size,dense,3,2,q_0107,numeric,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.119400000097812,0.0
fixed_size,dense,5,2,q_0107,numeric,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.119400000097812,0.0
fixed_size,dense,10,2,q_0107,numeric,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.119400000097812,0.0
fixed_size,dense,20,2,q_0107,numeric,1.0,1.0,0.7065681378142473,1.0,0.0,0.0,0.0,0.0,0.0,11.119400000097812,0.0
fixed_size,dense,1,2,q_0108,numeric,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.511600000128965,0.0
fixed_size,dense,3,2,q_0108,numeric,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.511600000128965,0.0
fixed_size,dense,5,2,q_0108,numeric,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.511600000128965,0.0
fixed_size,dense,10,2,q_0108,numeric,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.511600000128965,0.0
fixed_size,dense,20,2,q_0108,numeric,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.511600000128965,0.0
fixed_size,dense,1,2,q_0109,numeric,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.898500000825152,0.0
fixed_size,dense,3,2,q_0109,numeric,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.898500000825152,0.0
fixed_size,dense,5,2,q_0109,numeric,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.898500000825152,0.0
fixed_size,dense,10,2,q_0109,numeric,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.898500000825152,0.0
fixed_size,dense,20,2,q_0109,numeric,1.0,1.0,0.7073438599414978,1.0,0.0,0.0,0.0,0.0,0.0,11.898500000825152,0.0
fixed_size,dense,1,2,q_0110,numeric,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.031500000375672,0.0
fixed_size,dense,3,2,q_0110,numeric,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.031500000375672,0.0
fixed_size,dense,5,2,q_0110,numeric,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.031500000375672,0.0
fixed_size,dense,10,2,q_0110,numeric,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.031500000375672,0.0
fixed_size,dense,20,2,q_0110,numeric,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.031500000375672,0.0
fixed_size,dense,1,2,q_0111,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.072800000372808,0.0
fixed_size,dense,3,2,q_0111,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.072800000372808,0.0
fixed_size,dense,5,2,q_0111,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.072800000372808,0.0
fixed_size,dense,10,2,q_0111,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.072800000372808,0.0
fixed_size,dense,20,2,q_0111,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.072800000372808,0.0
fixed_size,dense,1,2,q_0112,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.690600000292761,0.0
fixed_size,dense,3,2,q_0112,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.690600000292761,0.0
fixed_size,dense,5,2,q_0112,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.690600000292761,0.0
fixed_size,dense,10,2,q_0112,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.690600000292761,0.0
fixed_size,dense,20,2,q_0112,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.690600000292761,0.0
fixed_size,dense,1,2,q_0113,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.689900000623311,0.0
fixed_size,dense,3,2,q_0113,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.689900000623311,0.0
fixed_size,dense,5,2,q_0113,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.689900000623311,0.0
fixed_size,dense,10,2,q_0113,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.689900000623311,0.0
fixed_size,dense,20,2,q_0113,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.689900000623311,0.0
fixed_size,dense,1,2,q_0114,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.937400000737398,0.0
fixed_size,dense,3,2,q_0114,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.937400000737398,0.0
fixed_size,dense,5,2,q_0114,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.937400000737398,0.0
fixed_size,dense,10,2,q_0114,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.937400000737398,0.0
fixed_size,dense,20,2,q_0114,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.937400000737398,0.0
fixed_size,dense,1,2,q_0115,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.572800000474672,0.0
fixed_size,dense,3,2,q_0115,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.572800000474672,0.0
fixed_size,dense,5,2,q_0115,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.572800000474672,0.0
fixed_size,dense,10,2,q_0115,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.572800000474672,0.0
fixed_size,dense,20,2,q_0115,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.572800000474672,0.0
fixed_size,dense,1,2,q_0116,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.29349999994156,0.0
fixed_size,dense,3,2,q_0116,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.29349999994156,0.0
fixed_size,dense,5,2,q_0116,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.29349999994156,0.0
fixed_size,dense,10,2,q_0116,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.29349999994156,0.0
fixed_size,dense,20,2,q_0116,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.29349999994156,0.0
fixed_size,dense,1,2,q_0117,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.830700000951765,0.0
fixed_size,dense,3,2,q_0117,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.830700000951765,0.0
fixed_size,dense,5,2,q_0117,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.830700000951765,0.0
fixed_size,dense,10,2,q_0117,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.830700000951765,0.0
fixed_size,dense,20,2,q_0117,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.830700000951765,0.0
fixed_size,dense,1,2,q_0118,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.979099999734899,0.0
fixed_size,dense,3,2,q_0118,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.979099999734899,0.0
fixed_size,dense,5,2,q_0118,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.979099999734899,0.0
fixed_size,dense,10,2,q_0118,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.979099999734899,0.0
fixed_size,dense,20,2,q_0118,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.979099999734899,0.0
fixed_size,dense,1,2,q_0119,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.360300000480493,0.0
fixed_size,dense,3,2,q_0119,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.360300000480493,0.0
fixed_size,dense,5,2,q_0119,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.360300000480493,0.0
fixed_size,dense,10,2,q_0119,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.360300000480493,0.0
fixed_size,dense,20,2,q_0119,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.360300000480493,0.0
fixed_size,dense,1,2,q_0120,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.422800001426367,0.0
fixed_size,dense,3,2,q_0120,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.422800001426367,0.0
fixed_size,dense,5,2,q_0120,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.422800001426367,0.0
fixed_size,dense,10,2,q_0120,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.422800001426367,0.0
fixed_size,dense,20,2,q_0120,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.422800001426367,0.0
fixed_size,dense,1,3,q_0001,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.832399998937035,0.0
fixed_size,dense,3,3,q_0001,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.832399998937035,0.0
fixed_size,dense,5,3,q_0001,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.832399998937035,0.0
fixed_size,dense,10,3,q_0001,lore,1.0,1.0,0.9709286432396581,1.0,0.0,0.0,0.0,0.0,0.0,8.832399998937035,0.0
fixed_size,dense,20,3,q_0001,lore,1.0,1.0,0.8841654031934297,1.0,0.0,0.0,0.0,0.0,0.0,8.832399998937035,0.0
fixed_size,dense,1,3,q_0004,lore,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.055600000574486,0.0
fixed_size,dense,3,3,q_0004,lore,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.055600000574486,0.0
fixed_size,dense,5,3,q_0004,lore,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.055600000574486,0.0
fixed_size,dense,10,3,q_0004,lore,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.055600000574486,0.0
fixed_size,dense,20,3,q_0004,lore,1.0,0.0625,0.24465054211822604,1.0,0.0,0.0,0.0,0.0,0.0,14.055600000574486,0.0
fixed_size,dense,1,3,q_0005,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.755099999892991,0.0
fixed_size,dense,3,3,q_0005,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.755099999892991,0.0
fixed_size,dense,5,3,q_0005,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.755099999892991,0.0
fixed_size,dense,10,3,q_0005,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.755099999892991,0.0
fixed_size,dense,20,3,q_0005,lore,1.0,1.0,0.9221979021492724,1.0,0.0,0.0,0.0,0.0,0.0,9.755099999892991,0.0
fixed_size,dense,1,3,q_0006,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.278099999093683,0.0
fixed_size,dense,3,3,q_0006,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.278099999093683,0.0
fixed_size,dense,5,3,q_0006,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.278099999093683,0.0
fixed_size,dense,10,3,q_0006,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.278099999093683,0.0
fixed_size,dense,20,3,q_0006,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.278099999093683,0.0
fixed_size,dense,1,3,q_0007,lore,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.312000000136322,0.0
fixed_size,dense,3,3,q_0007,lore,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.312000000136322,0.0
fixed_size,dense,5,3,q_0007,lore,1.0,0.25,0.43067655807339306,1.0,0.0,0.0,0.0,0.0,0.0,9.312000000136322,0.0
fixed_size,dense,10,3,q_0007,lore,1.0,0.25,0.43067655807339306,1.0,0.0,0.0,0.0,0.0,0.0,9.312000000136322,0.0
fixed_size,dense,20,3,q_0007,lore,1.0,0.25,0.40366349643734134,1.0,0.0,0.0,0.0,0.0,0.0,9.312000000136322,0.0
fixed_size,dense,1,3,q_0008,lore,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.413800000402262,0.0
fixed_size,dense,3,3,q_0008,lore,1.0,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,0.0,0.0,9.413800000402262,0.0
fixed_size,dense,5,3,q_0008,lore,1.0,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,0.0,0.0,9.413800000402262,0.0
fixed_size,dense,10,3,q_0008,lore,1.0,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,0.0,0.0,9.413800000402262,0.0
fixed_size,dense,20,3,q_0008,lore,1.0,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,0.0,0.0,9.413800000402262,0.0
fixed_size,dense,1,3,q_0009,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.883699999089004,0.0
fixed_size,dense,3,3,q_0009,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.883699999089004,0.0
fixed_size,dense,5,3,q_0009,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.883699999089004,0.0
fixed_size,dense,10,3,q_0009,lore,1.0,1.0,0.7777061538487877,1.0,0.0,0.0,0.0,0.0,0.0,11.883699999089004,0.0
fixed_size,dense,20,3,q_0009,lore,1.0,1.0,0.7777061538487877,1.0,0.0,0.0,0.0,0.0,0.0,11.883699999089004,0.0
fixed_size,dense,1,3,q_0010,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.511600000128965,0.0
fixed_size,dense,3,3,q_0010,lore,1.0,1.0,0.9197207891481876,1.0,0.0,0.0,0.0,0.0,0.0,13.511600000128965,0.0
fixed_size,dense,5,3,q_0010,lore,1.0,1.0,0.9197207891481876,1.0,0.0,0.0,0.0,0.0,0.0,13.511600000128965,0.0
fixed_size,dense,10,3,q_0010,lore,1.0,1.0,0.9197207891481876,1.0,0.0,0.0,0.0,0.0,0.0,13.511600000128965,0.0
fixed_size,dense,20,3,q_0010,lore,1.0,1.0,0.9197207891481876,1.0,0.0,0.0,0.0,0.0,0.0,13.511600000128965,0.0
fixed_size,dense,1,3,q_0011,lore,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.395000000149594,0.0
fixed_size,dense,3,3,q_0011,lore,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.395000000149594,0.0
fixed_size,dense,5,3,q_0011,lore,1.0,0.25,0.43067655807339306,1.0,0.0,0.0,0.0,0.0,0.0,14.395000000149594,0.0
fixed_size,dense,10,3,q_0011,lore,1.0,0.25,0.43067655807339306,1.0,0.0,0.0,0.0,0.0,0.0,14.395000000149594,0.0
fixed_size,dense,20,3,q_0011,lore,1.0,0.25,0.43067655807339306,1.0,0.0,0.0,0.0,0.0,0.0,14.395000000149594,0.0
fixed_size,dense,1,3,q_0012,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.081500001135282,0.0
fixed_size,dense,3,3,q_0012,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.081500001135282,0.0
fixed_size,dense,5,3,q_0012,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.081500001135282,0.0
fixed_size,dense,10,3,q_0012,lore,1.0,1.0,0.7977228895450266,1.0,0.0,0.0,0.0,0.0,0.0,13.081500001135282,0.0
fixed_size,dense,20,3,q_0012,lore,1.0,1.0,0.6957733170640094,1.0,0.0,0.0,0.0,0.0,0.0,13.081500001135282,0.0
fixed_size,dense,1,3,q_0013,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.379800000213436,0.0
fixed_size,dense,3,3,q_0013,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.379800000213436,0.0
fixed_size,dense,5,3,q_0013,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.379800000213436,0.0
